date,site_name,solar_generation_mw,renewable_energy_mwh,co2_avoided_kg,coal_saved_kg,trees_equivalent,co2_avoided_tons,coal_saved_tons,trees_equivalent_million
2026-01-31,Khavda Renewable Energy Park,10701.463192380392,62068.49,50896161.8,31034245.0,2313461.9,50896.16,31034.24,2.31
2026-02-01,Khavda Renewable Energy Park,10576.596879451528,61344.26,50302293.2,30672130.0,2286467.87,50302.29,30672.13,2.29
2026-02-02,Khavda Renewable Energy Park,10039.286305777789,58227.86,47746845.2,29113930.0,2170311.15,47746.85,29113.93,2.17
2026-02-03,Khavda Renewable Energy Park,10954.030739572265,63533.38,52097371.6,31766690.0,2368062.35,52097.37,31766.69,2.37
2026-02-04,Khavda Renewable Energy Park,10757.353939180995,62392.65,51161973.0,31196325.0,2325544.23,51161.97,31196.32,2.33
2026-02-05,Khavda Renewable Energy Park,11332.29470939837,65727.31,53896394.2,32863655.0,2449836.1,53896.39,32863.66,2.45
2026-02-06,Khavda Renewable Energy Park,9282.816556176129,53840.34,44149078.8,26920170.0,2006776.31,44149.08,26920.17,2.01
2026-02-07,Khavda Renewable Energy Park,5114.41185420368,29663.59,24324143.8,14831795.0,1105642.9,24324.14,14831.8,1.11
2026-02-08,Khavda Renewable Energy Park,11104.976663019444,64408.86,52815265.2,32204430.0,2400693.87,52815.27,32204.43,2.4
2026-02-09,Khavda Renewable Energy Park,10981.246519524027,63691.23,52226808.6,31845615.0,2373945.85,52226.81,31845.62,2.37
2026-02-10,Khavda Renewable Energy Park,9046.172192746748,52467.8,43023596.0,26233900.0,1955618.0,43023.6,26233.9,1.96
2026-02-11,Khavda Renewable Energy Park,10236.914593215346,59374.1,48686762.0,29687050.0,2213034.64,48686.76,29687.05,2.21
2026-02-12,Khavda Renewable Energy Park,6601.808594368475,38290.49,31398201.8,19145245.0,1427190.99,31398.2,19145.24,1.43
2026-02-13,Khavda Renewable Energy Park,6973.035306201974,40443.6,33163752.0,20221800.0,1507443.27,33163.75,20221.8,1.51
2026-02-14,Khavda Renewable Energy Park,11168.227903597086,64775.72,53116090.4,32387860.0,2414367.75,53116.09,32387.86,2.41
2026-02-15,Khavda Renewable Energy Park,8807.145872503628,51081.45,41886789.0,25540725.0,1903944.95,41886.79,25540.72,1.9
2026-02-16,Khavda Renewable Energy Park,8599.779140440958,49878.72,40900550.4,24939360.0,1859115.93,40900.55,24939.36,1.86
2026-02-17,Khavda Renewable Energy Park,10068.053832905647,58394.71,47883662.2,29197355.0,2176530.1,47883.66,29197.36,2.18
2026-02-18,Khavda Renewable Energy Park,10161.074210618764,58934.23,48326068.6,29467115.0,2196639.48,48326.07,29467.12,2.2
2026-02-19,Khavda Renewable Energy Park,12239.84138302548,70991.08,58212685.6,35495540.0,2646031.16,58212.69,35495.54,2.65
2026-02-20,Khavda Renewable Energy Park,12804.909324671851,74268.47,60900145.4,37134235.0,2768188.43,60900.15,37134.24,2.77
2026-02-21,Khavda Renewable Energy Park,12638.068875267028,73300.8,60106656.0,36650400.0,2732120.73,60106.66,36650.4,2.73
2026-02-22,Khavda Renewable Energy Park,11578.50848918513,67155.35,55067387.0,33577675.0,2503063.05,55067.39,33577.68,2.5
2026-02-23,Khavda Renewable Energy Park,11746.73308110988,68131.05,55867461.0,34065525.0,2539430.05,55867.46,34065.52,2.54
2026-02-24,Khavda Renewable Energy Park,3998.1058756422126,23189.01,19014988.2,11594505.0,864317.65,19014.99,11594.5,0.86
2026-02-25,Khavda Renewable Energy Park,7665.066110721331,44457.38,36455051.6,22228690.0,1657047.8,36455.05,22228.69,1.66
2026-02-26,Khavda Renewable Energy Park,11514.57375916623,66784.53,54763314.6,33392265.0,2489241.57,54763.31,33392.26,2.49
2026-02-27,Khavda Renewable Energy Park,11593.341513335548,67241.38,55137931.6,33620690.0,2506269.62,55137.93,33620.69,2.51
2026-02-28,Khavda Renewable Energy Park,12235.366026551148,70965.12,58191398.4,35482560.0,2645063.56,58191.4,35482.56,2.65
2026-03-01,Khavda Renewable Energy Park,9839.66444931886,57070.05,46797441.0,28535025.0,2127156.41,46797.44,28535.02,2.13
2026-03-02,Khavda Renewable Energy Park,9778.510334288869,56715.36,46506595.2,28357680.0,2113936.15,46506.6,28357.68,2.11
2026-03-03,Khavda Renewable Energy Park,10796.102784722916,62617.4,51346268.0,31308700.0,2333921.27,51346.27,31308.7,2.33
2026-03-04,Khavda Renewable Energy Park,11904.00532150001,69043.23,56615448.6,34521615.0,2573429.48,56615.45,34521.62,2.57
2026-03-05,Khavda Renewable Energy Park,13267.10807706296,76949.23,63098368.6,38474615.0,2868107.66,63098.37,38474.62,2.87
2026-03-06,Khavda Renewable Energy Park,12446.751741295053,72191.16,59196751.2,36095580.0,2690761.42,59196.75,36095.58,2.69
2026-03-07,Khavda Renewable Energy Park,11788.670003200285,68374.29,56066917.8,34187145.0,2548496.26,56066.92,34187.14,2.55
2026-03-08,Khavda Renewable Energy Park,8390.446717714112,48664.59,39904963.8,24332295.0,1813861.99,39904.96,24332.3,1.81
2026-03-09,Khavda Renewable Energy Park,8974.705773255802,52053.29,42683697.8,26026645.0,1940168.08,42683.7,26026.64,1.94
2026-03-10,Khavda Renewable Energy Park,12253.631533225212,71071.06,58278269.2,35535530.0,2649012.24,58278.27,35535.53,2.65
2026-03-11,Khavda Renewable Energy Park,10091.081735375596,58528.27,47993181.4,29264135.0,2181508.25,47993.18,29264.14,2.18
2026-03-12,Khavda Renewable Energy Park,11571.983041657491,67117.5,55036350.0,33558750.0,2501652.27,55036.35,33558.75,2.5
2026-03-13,Khavda Renewable Energy Park,12371.695585305384,71755.83,58839780.6,35877915.0,2674535.48,58839.78,35877.92,2.67
2026-03-14,Khavda Renewable Energy Park,12097.486515582172,70165.42,57535644.4,35082710.0,2615256.56,57535.64,35082.71,2.62
2026-03-15,Khavda Renewable Energy Park,10904.52823770907,63246.26,51861933.2,31623130.0,2357360.6,51861.93,31623.13,2.36
2026-03-16,Khavda Renewable Energy Park,12688.947423618976,73595.9,60348638.0,36797950.0,2743119.91,60348.64,36797.95,2.74
2026-03-17,Khavda Renewable Energy Park,8690.048289414352,50402.28,41329869.6,25201140.0,1878630.44,41329.87,25201.14,1.88
2026-03-18,Khavda Renewable Energy Park,3861.450960757998,22396.42,18365064.4,11198210.0,834775.65,18365.06,11198.21,0.83
2026-03-19,Khavda Renewable Energy Park,2847.671725850559,16516.5,13543530.0,8258250.0,615615.0,13543.53,8258.25,0.62
2026-03-20,Khavda Renewable Energy Park,11440.232623088974,66353.35,54409747.0,33176675.0,2473170.32,54409.75,33176.68,2.47
2026-03-21,Khavda Renewable Energy Park,5378.783512103758,31196.94,25581490.8,15598470.0,1162795.04,25581.49,15598.47,1.16
2026-03-22,Khavda Renewable Energy Park,5423.343791129976,31455.39,25793419.8,15727695.0,1172428.17,25793.42,15727.7,1.17
2026-03-23,Khavda Renewable Energy Park,6170.760347770348,35790.41,29348136.2,17895205.0,1334006.19,29348.14,17895.21,1.33
2026-03-24,Khavda Renewable Energy Park,2159.993758745694,12527.96,10272927.2,6263980.0,466951.24,10272.93,6263.98,0.47
2026-03-25,Khavda Renewable Energy Park,3930.465265919904,22796.7,18693294.0,11398350.0,849695.18,18693.29,11398.35,0.85
2026-03-26,Khavda Renewable Energy Park,5965.247674708707,34598.44,28370720.8,17299220.0,1289578.22,28370.72,17299.22,1.29
2026-03-27,Khavda Renewable Energy Park,11367.116902769225,65929.28,54062009.6,32964640.0,2457364.07,54062.01,32964.64,2.46
2026-03-28,Khavda Renewable Energy Park,8938.336440252713,51842.35,42510727.0,25921175.0,1932305.77,42510.73,25921.18,1.93
2026-03-29,Khavda Renewable Energy Park,2069.84357766314,12005.09,9844173.8,6002545.0,447462.45,9844.17,6002.54,0.45
2026-03-30,Khavda Renewable Energy Park,8275.04583380295,47995.27,39356121.4,23997635.0,1788914.61,39356.12,23997.64,1.79
2026-03-31,Khavda Renewable Energy Park,1255.056048512172,7279.33,5969050.6,3639665.0,271320.48,5969.05,3639.66,0.27
2026-04-01,Khavda Renewable Energy Park,831.5144288203029,4822.78,3954679.6,2411390.0,179758.16,3954.68,2411.39,0.18
2026-04-02,Khavda Renewable Energy Park,980.3036450716994,5685.76,4662323.2,2842880.0,211923.78,4662.32,2842.88,0.21
2026-04-03,Khavda Renewable Energy Park,2561.3013014272547,14855.55,12181551.0,7427775.0,553706.86,12181.55,7427.78,0.55
2026-04-04,Khavda Renewable Energy Park,10048.549286303947,58281.59,47790903.8,29140795.0,2172313.81,47790.9,29140.8,2.17
2026-04-05,Khavda Renewable Energy Park,6775.595882506997,39298.46,32224737.2,19649230.0,1464760.78,32224.74,19649.23,1.46
2026-04-06,Khavda Renewable Energy Park,11443.557067155632,66372.63,54425556.6,33186315.0,2473888.94,54425.56,33186.32,2.47
2026-04-07,Khavda Renewable Energy Park,12503.013784286226,72517.48,59464333.6,36258740.0,2702924.25,59464.33,36258.74,2.7
2026-04-08,Khavda Renewable Energy Park,13521.624405074634,78425.42,64308844.4,39212710.0,2923129.29,64308.84,39212.71,2.92
2026-04-09,Khavda Renewable Energy Park,12729.816469710684,73832.94,60543010.8,36916470.0,2751955.04,60543.01,36916.47,2.75
2026-04-10,Khavda Renewable Energy Park,12729.50404249473,73831.12,60541518.4,36915560.0,2751887.2,60541.52,36915.56,2.75
2026-04-11,Khavda Renewable Energy Park,12829.358917281186,74410.28,61016429.6,37205140.0,2773474.07,61016.43,37205.14,2.77
2026-04-12,Khavda Renewable Energy Park,13064.350618764807,75773.23,62134048.6,37886615.0,2824274.94,62134.05,37886.62,2.82
2026-04-13,Khavda Renewable Energy Park,11665.921171126469,67662.34,55483118.8,33831170.0,2521959.95,55483.12,33831.17,2.52
2026-04-14,Khavda Renewable Energy Park,11138.416221709149,64602.81,52974304.2,32301405.0,2407922.92,52974.3,32301.4,2.41
2026-04-15,Khavda Renewable Energy Park,10765.406051476575,62439.36,51200275.2,31219680.0,2327285.24,51200.28,31219.68,2.33
2026-04-16,Khavda Renewable Energy Park,3057.5721217295118,17733.92,14541814.4,8866960.0,660991.56,14541.81,8866.96,0.66
2026-04-17,Khavda Renewable Energy Park,9370.192712234291,54347.12,44564638.4,27173560.0,2025665.38,44564.64,27173.56,2.03
2026-04-18,Khavda Renewable Energy Park,5641.440758223948,32720.36,26830695.2,16360180.0,1219577.05,26830.7,16360.18,1.22
2026-04-19,Khavda Renewable Energy Park,14508.439778381546,84148.95,69002139.0,42074475.0,3136460.86,69002.14,42074.48,3.14
2026-04-20,Khavda Renewable Energy Park,13516.64626557038,78396.55,64285171.0,39198275.0,2922053.23,64285.17,39198.28,2.92
2026-04-21,Khavda Renewable Energy Park,11085.271661823976,64294.58,52721555.6,32147290.0,2396434.35,52721.56,32147.29,2.4
2026-04-22,Khavda Renewable Energy Park,10466.015336294624,60702.89,49776369.8,30351445.0,2262562.26,49776.37,30351.44,2.26
2026-04-23,Khavda Renewable Energy Park,11114.391051860026,64463.47,52860045.4,32231735.0,2402729.34,52860.05,32231.74,2.4
2026-04-24,Khavda Renewable Energy Park,9273.77389860126,53787.89,44106069.8,26893945.0,2004821.35,44106.07,26893.94,2.0
2026-04-25,Khavda Renewable Energy Park,11581.930359085796,67175.2,55083664.0,33587600.0,2503802.91,55083.66,33587.6,2.5
2026-04-26,Khavda Renewable Energy Park,12274.32609422996,71191.09,58376693.8,35595545.0,2653486.08,58376.69,35595.54,2.65
2026-04-27,Khavda Renewable Energy Park,12336.828162660471,71553.6,58673952.0,35776800.0,2666997.82,58673.95,35776.8,2.67
2026-04-28,Khavda Renewable Energy Park,13009.694845114678,75456.23,61874108.6,37728115.0,2812459.48,61874.11,37728.12,2.81
2026-04-29,Khavda Renewable Energy Park,12329.216868577796,71509.46,58637757.2,35754730.0,2665352.6,58637.76,35754.73,2.67
2026-04-30,Khavda Renewable Energy Park,12672.716263034954,73501.75,60271435.0,36750875.0,2739610.68,60271.44,36750.88,2.74
2026-05-01,Khavda Renewable Energy Park,12548.054697451687,72778.72,59678550.4,36389360.0,2712661.38,59678.55,36389.36,2.71
2026-05-02,Khavda Renewable Energy Park,12462.953774335563,72285.13,59273806.6,36142565.0,2694263.94,59273.81,36142.56,2.69
2026-05-03,Khavda Renewable Energy Park,13499.733384284124,78298.45,64204729.0,39149225.0,2918396.77,64204.73,39149.22,2.92
2026-05-04,Khavda Renewable Energy Park,13758.982075037493,79802.1,65437722.0,39901050.0,2974441.91,65437.72,39901.05,2.97
2026-05-05,Khavda Renewable Energy Park,13735.90712596991,79668.26,65327973.2,39834130.0,2969453.33,65327.97,39834.13,2.97
2026-05-06,Khavda Renewable Energy Park,11359.424768233856,65884.66,54025421.2,32942330.0,2455700.96,54025.42,32942.33,2.46
2026-05-07,Khavda Renewable Energy Park,13302.884045375258,77156.73,63268518.6,38578365.0,2875841.75,63268.52,38578.36,2.88
2026-05-08,Khavda Renewable Energy Park,13443.102019101148,77969.99,63935391.8,38984995.0,2906154.17,63935.39,38985.0,2.91
2026-05-09,Khavda Renewable Energy Park,12759.659777779018,74006.03,60684944.6,37003015.0,2758406.57,60684.94,37003.02,2.76
2026-05-10,Khavda Renewable Energy Park,13603.499416922892,78900.3,64698246.0,39450150.0,2940829.36,64698.25,39450.15,2.94
2026-05-11,Khavda Renewable Energy Park,12711.815328844736,73728.53,60457394.6,36864265.0,2748063.39,60457.39,36864.26,2.75
2026-05-12,Khavda Renewable Energy Park,12572.353672113764,72919.65,59794113.0,36459825.0,2717914.23,59794.11,36459.82,2.72
2026-05-13,Khavda Renewable Energy Park,12728.487053916302,73825.22,60536680.4,36912610.0,2751667.29,60536.68,36912.61,2.75
2026-05-14,Khavda Renewable Energy Park,12721.952635029276,73787.33,60505610.6,36893665.0,2750255.03,60505.61,36893.66,2.75
2026-05-15,Khavda Renewable Energy Park,11404.833613625457,66148.03,54241384.6,33074015.0,2465517.48,54241.38,33074.02,2.47
2026-05-16,Khavda Renewable Energy Park,11913.19295900506,69096.52,56659146.4,34548260.0,2575415.75,56659.15,34548.26,2.58
2026-05-17,Khavda Renewable Energy Park,12543.751888437277,72753.76,59658083.2,36376880.0,2711731.05,59658.08,36376.88,2.71
2026-05-18,Khavda Renewable Energy Park,10934.77619676363,63421.7,52005794.0,31710850.0,2363899.73,52005.79,31710.85,2.36
2026-05-19,Khavda Renewable Energy Park,14178.08720589552,82232.91,67430986.2,41116455.0,3065044.83,67430.99,41116.46,3.07
2026-05-20,Khavda Renewable Energy Park,13671.892008371562,79296.97,65023515.4,39648485.0,2955614.34,65023.52,39648.48,2.96
2026-05-21,Khavda Renewable Energy Park,13203.43685413883,76579.93,62795542.6,38289965.0,2854342.85,62795.54,38289.96,2.85
2026-05-22,Khavda Renewable Energy Park,13332.535613676311,77328.71,63409542.2,38664355.0,2882251.92,63409.54,38664.36,2.88
2026-05-23,Khavda Renewable Energy Park,11763.61312178818,68228.96,55947747.2,34114480.0,2543079.42,55947.75,34114.48,2.54
2026-05-24,Khavda Renewable Energy Park,12069.647400436555,70003.95,57403239.0,35001975.0,2609238.14,57403.24,35001.98,2.61
2026-05-25,Khavda Renewable Energy Park,9592.931279501574,55639.0,45623980.0,27819500.0,2073817.27,45623.98,27819.5,2.07
2026-05-26,Khavda Renewable Energy Park,11772.544284295836,68280.76,55990223.2,34140380.0,2545010.15,55990.22,34140.38,2.55
2026-05-27,Khavda Renewable Energy Park,13174.728654487404,76413.43,62659012.6,38206715.0,2848136.94,62659.01,38206.71,2.85
2026-05-28,Khavda Renewable Energy Park,11079.74723292143,64262.53,52695274.6,32131265.0,2395239.75,52695.27,32131.26,2.4
2026-05-29,Khavda Renewable Energy Park,12023.214402960077,69734.64,57182404.8,34867320.0,2599200.22,57182.4,34867.32,2.6
2026-05-30,Khavda Renewable Energy Park,8605.194144500372,49910.13,40926306.6,24955065.0,1860286.66,40926.31,24955.06,1.86
2026-05-31,Khavda Renewable Energy Park,9814.089403346665,56921.72,46675810.4,28460860.0,2121627.75,46675.81,28460.86,2.12
2026-06-01,Khavda Renewable Energy Park,10381.801123891652,60214.45,49375849.0,30107225.0,2244356.77,49375.85,30107.22,2.24
2026-06-02,Khavda Renewable Energy Park,10298.217843441797,59729.66,48978321.2,29864830.0,2226287.33,48978.32,29864.83,2.23
2026-06-03,Khavda Renewable Energy Park,13885.084890104014,80533.49,66037461.8,40266745.0,3001702.81,66037.46,40266.75,3.0
2026-06-04,Khavda Renewable Energy Park,10513.699144762835,60979.46,50003157.2,30489730.0,2272870.78,50003.16,30489.73,2.27
2026-06-05,Khavda Renewable Energy Park,9888.090070453023,57350.92,47027754.4,28675460.0,2137625.2,47027.75,28675.46,2.14
2026-06-06,Khavda Renewable Energy Park,11702.976962492565,67877.27,55659361.4,33938635.0,2529970.97,55659.36,33938.64,2.53
2026-06-07,Khavda Renewable Energy Park,12209.655505367857,70816.0,58069120.0,35408000.0,2639505.45,58069.12,35408.0,2.64
2026-06-08,Khavda Renewable Energy Park,11713.655409728612,67939.2,55710144.0,33969600.0,2532279.27,55710.14,33969.6,2.53
2026-06-09,Khavda Renewable Energy Park,10991.411820048688,63750.19,52275155.8,31875095.0,2376143.45,52275.16,31875.1,2.38
2026-06-10,Khavda Renewable Energy Park,12092.12265124569,70134.31,57510134.2,35067155.0,2614097.01,57510.13,35067.16,2.61
2026-06-11,Khavda Renewable Energy Park,13955.383170952598,80941.22,66371800.4,40470610.0,3016900.02,66371.8,40470.61,3.02
2026-06-12,Khavda Renewable Energy Park,13422.88034211927,77852.71,63839222.2,38926355.0,2901782.83,63839.22,38926.36,2.9
2026-06-13,Khavda Renewable Energy Park,10661.17406376941,61834.81,50704544.2,30917405.0,2304752.01,50704.54,30917.4,2.3
2026-06-14,Khavda Renewable Energy Park,7180.1379742612025,41644.8,34148736.0,20822400.0,1552215.27,34148.74,20822.4,1.55
2026-06-15,Khavda Renewable Energy Park,5766.849099647386,33447.72,27427130.4,16723860.0,1246687.75,27427.13,16723.86,1.25
2026-06-16,Khavda Renewable Energy Park,7188.587446298665,41693.81,34188924.2,20846905.0,1554042.01,34188.92,20846.9,1.55
2026-06-17,Khavda Renewable Energy Park,10142.116378448807,58824.27,48235901.4,29412135.0,2192540.97,48235.9,29412.14,2.19
2026-06-18,Khavda Renewable Energy Park,8881.24412009685,51511.22,42239200.4,25755610.0,1919963.65,42239.2,25755.61,1.92
2026-06-19,Khavda Renewable Energy Park,9183.15048832072,53262.27,43675061.4,26631135.0,1985230.06,43675.06,26631.14,1.99
2026-06-20,Khavda Renewable Energy Park,9752.037836971393,56561.82,46380692.4,28280910.0,2108213.29,46380.69,28280.91,2.11
2026-06-21,Khavda Renewable Energy Park,8750.307690416212,50751.78,41616459.6,25375890.0,1891657.25,41616.46,25375.89,1.89
2026-06-22,Khavda Renewable Energy Park,10219.13862591702,59271.0,48602220.0,29635500.0,2209191.82,48602.22,29635.5,2.21
2026-06-23,Khavda Renewable Energy Park,8121.137082220845,47102.6,38624132.0,23551300.0,1755642.36,38624.13,23551.3,1.76
2026-06-24,Khavda Renewable Energy Park,7531.271199393809,43681.37,35818723.4,21840685.0,1628123.79,35818.72,21840.68,1.63
2026-06-25,Khavda Renewable Energy Park,7702.640359051024,44675.31,36633754.2,22337655.0,1665170.65,36633.75,22337.66,1.67
2026-06-26,Khavda Renewable Energy Park,8679.914987543842,50343.51,41281678.2,25171755.0,1876439.92,41281.68,25171.76,1.88
2026-06-27,Khavda Renewable Energy Park,9850.096964848792,57130.56,46847059.2,28565280.0,2129411.78,46847.06,28565.28,2.13
2026-06-28,Khavda Renewable Energy Park,10471.49684128029,60734.68,49802437.6,30367340.0,2263747.16,49802.44,30367.34,2.26
2026-06-29,Khavda Renewable Energy Park,7923.295259896859,45955.11,37683190.2,22977555.0,1712872.28,37683.19,22977.56,1.71
2026-06-30,Khavda Renewable Energy Park,9184.581155207065,53270.57,43681867.4,26635285.0,1985539.43,43681.87,26635.28,1.99
2026-07-01,Khavda Renewable Energy Park,7901.996172088274,45831.58,37581895.6,22915790.0,1708267.98,37581.9,22915.79,1.71
2026-07-02,Khavda Renewable Energy Park,7865.882485857131,45622.12,37410138.4,22811060.0,1700460.84,37410.14,22811.06,1.7
2026-07-03,Khavda Renewable Energy Park,8305.505116701392,48171.93,39500982.6,24085965.0,1795499.21,39500.98,24085.96,1.8
2026-07-04,Khavda Renewable Energy Park,2979.2228763801672,17279.49,14169181.8,8639745.0,644053.72,14169.18,8639.75,0.64
2026-07-05,Khavda Renewable Energy Park,1462.9790458436569,8485.28,6957929.6,4242640.0,316269.53,6957.93,4242.64,0.32
2026-07-06,Khavda Renewable Energy Park,5346.684339334559,31010.77,25428831.4,15505385.0,1155855.97,25428.83,15505.38,1.16
2026-07-07,Khavda Renewable Energy Park,268.4503978379841,1557.01,1276748.2,778505.0,58034.01,1276.75,778.5,0.06
2026-07-08,Khavda Renewable Energy Park,6666.116238971844,38663.47,31704045.4,19331735.0,1441092.97,31704.05,19331.74,1.44
2026-07-09,Khavda Renewable Energy Park,6952.641701590744,40325.32,33066762.4,20162660.0,1503034.65,33066.76,20162.66,1.5
